transaction_id,customer_id,cust_email,transaction_type,quantity,price,discount,currency,status,payment_method,failure_code,transaction_date,created_at,refunded,refund_amount,description
re_7f593db8-c8a2-4361-a4f2-e6347314fc9c,cus_d22e33a5-4c41-47d3-b12e-495b271382bc,do.hung37631@gmail.com,refund,12,4.99,0.2,USD,refunded,Debit Card,,2025-08-25 15:23:00,2025-08-25 15:23:00,True,39.92,"Refund (39.92 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_16daadc8-09fe-476e-97d7-924e4afeb825,cus_894f666d-ebd5-4c40-ad43-2b0fa94cacf4,nhi.ho55783@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-08-25 16:03:00,2025-08-25 16:03:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_fe827a16-313c-4f94-b564-97e7e29859d2,cus_8ea9c495-9b42-484d-9f97-f608584d5736,bui.ngan10844@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-08-25 16:53:00,2025-08-25 16:53:00,,,Payment for Basic Monthly (subscription_payment_renewal)
re_5f021207-7a18-474b-8a08-f936643903b2,cus_52c19270-c958-411d-a231-371adf9aa1bb,minh.pham61663@gmail.com,refund,12,9.99,0.4,USD,Refunded,Bank Transfer,,2025-08-25 17:39:00,2025-08-25 17:39:00,True,65.93,"Refund (65.93 USD): Payment for Standard Annual (annual, 40% discount) (subscription_payment_renewal)"
txn_c7c76185-dca0-497d-b5f5-a05af4fbb222,cus_8d4ffa45-d1b7-4776-8f88-65b46dfca918,do.minh78244@gmail.com,subscription_payment_new,1,4.99,0.0,$,FAILED,Paypal,Processor error,2025-08-25 18:30:00,2025-08-25 18:30:00,,,Payment failed for Basic Monthly (attempt 1)
re_07082f5f-f62a-460c-aaa2-ac7f5598ee86,cus_00810319-fad5-403d-8722-ba3a2468c7af,nhi_phan61805@gmail.com,refund,12,4.99,0.4,usd,Refunded,Credit Card,,2025-08-25 22:11:00,2025-08-25 22:11:00,True,26.95,"Refund (26.95 USD): Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_f54c71c0-176f-42f6-9d29-e8bd9bdc5e68,cus_13240a6e-2faa-4e39-8664-a0987b4ab57c,nhi.nguyen47850@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Processor error,2025-08-26 11:00:00,2025-08-26 11:00:00,,,Paypal payment failed for Basic Monthly
txn_17a62b5f-8700-4f74-b494-4f6f3d4c57ed,cus_f3214110-664f-4318-a6fa-0ff9107ac34a,quan.le44919@gmail.com,subscription_payment_renewal,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-08-26 14:13:00,2025-08-26 14:13:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_6f9d2667-cb19-488d-b453-26dd223959c2,cus_aeee1f5f-53e0-4cb6-9c83-ece728da3cc7,tran.phong63955@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Paypal,,2025-08-26 21:48:00,2025-08-26 21:48:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_d1b7295c-7e1e-49f0-bb0f-5c442c8f7576,cus_dabdfa0b-2172-4350-b773-5216d899f4b4,ho.hung26937@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Succeeded,Debit Card,,2025-08-27 11:14:00,2025-08-27 11:14:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_00f1fdaa-f80c-447f-95a6-9c6f74af2223,cus_3558df51-61d5-4cd3-a3ee-456c27215796,nguyen.anh45017@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-08-27 13:06:00,2025-08-27 13:06:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_f000959b-a96e-496a-949a-5d3615c56544,cus_0c00cc59-7d51-42c9-89a1-1d631d74b408,ngan_vu73117@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-08-27 13:56:00,2025-08-27 13:56:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_94086ee9-c16e-4c1a-ba04-40e471de23af,cus_f219d499-af73-4d15-a0c2-9b9e99b17cd8,khoa_pham70620@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Fraud suspicion,2025-08-27 13:59:00,2025-08-27 13:59:00,,,Paypal payment failed for Basic Monthly
txn_5270e500-473f-4bf1-ae5f-116826ad1700,cus_3cb7153c-8490-4cbd-9cad-6f7fd0548ce3,thao_tran79335@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-08-27 15:02:00,2025-08-27 15:02:00,,,Payment for Basic Monthly (subscription_payment_new)
re_0079d500-902e-4c9e-a804-7a77afb6c1fa,cus_13a1a6a0-7785-415e-9606-7c3cebc6bcb2,do_phuc86078@gmail.com,refund,12,4.99,0.5,USD,Refunded,Google Pay,,2025-08-27 21:22:00,2025-08-27 21:22:00,True,22.46,"Refund (22.46 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_81130f40-e74c-48a5-8552-5469e59e8f5d,cus_be004e2e-14d9-4a94-9edb-6828561164b0,tuan.dang40531@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-08-27 22:05:00,2025-08-27 22:05:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_64686a65-5371-4ce1-abdd-a9b20b51987e,cus_1ed18a65-0957-4a32-a1f2-ce6918190597,pham.phong98462@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-08-27 22:07:00,2025-08-27 22:07:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_8880e5c1-f857-41b9-9f8c-3586909fd428,cus_07a34e57-ae25-40ec-97a4-dcb4a313c540,quan.nguyen47461@gmail.com,subscription_payment_new,1,4.99,0.0,Usd,Succeeded,Credit Card,,2025-08-28 13:03:00,2025-08-28 13:03:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_dc54fc38-20e3-44c0-9ea0-745f3d58513c,cus_75452e02-e870-415e-857b-0846999e670a,pham_huy88702@gmail.com,NaN,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-08-28 14:35:00,2025-08-28 14:35:00,,,Payment for Basic Monthly (subscription_payment_new)
re_5e5056a3-d333-4e74-9a64-dbd10ed1c129,cus_3801d0f8-ccb4-48f4-b18b-c62883faa39b,nguyen.thao11038@gmail.com,refund,12,4.99,0.5,USD,Refunded,Bank Transfer,,2025-08-28 16:44:00,2025-08-28 16:44:00,True,22.46,"Refund (22.46 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_24dff9d7-cdc3-4586-9365-e8b9da608adf,cus_7eee6e2e-f3ae-479c-896e-7f745e492fd3,vy.pham89188@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Credit Card,Card Decline,2025-08-28 22:43:00,2025-08-28 22:43:00,,,Payment failed for Basic Monthly (attempt 1)
txn_6ae8b648-ee81-418b-8ff0-d35f0846d576,cus_9d842d2c-c00f-490f-832e-17e18e4ff10b,nhi_dang49340@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-08-29 11:34:00,2025-08-29 11:34:00,,,Payment for Basic Monthly (subscription_payment_new)
re_7d48487d-7137-4dc8-8728-729bbc156989,cus_dfb192fe-fcad-4938-9070-5fc9e196111b,dung_do93873@gmail.com,refund,12,4.99,0.2,USD,Refunded,Credit Card,,2025-08-29 15:45:00,2025-08-29 15:45:00,True,43.91,"Refund (43.91 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
re_34a3056f-aba7-476c-8536-90f21576fd46,cus_84dbf8af-43d0-42b2-be74-ddf04783a1b7,phuc.phan34649@gmail.com,refund,12,14.99,0.5,USD,REFUNDED,Credit Card,,2025-08-29 18:54:00,2025-08-29 18:54:00,True,74.95,"Refund (74.95 USD): Payment for Premium Annual (annual, 50% discount) (subscription_payment_new)"
txn_f3087819-981c-48b5-9e1c-5804aa7e3cd0,cus_c826da01-d4ba-4792-903e-7d7a2e2b2d3e,vu_tuan81586@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-08-29 22:20:00,2025-08-29 22:20:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_09df306a-5c09-485e-896a-ab9931bc5dcc,cus_3d09aab5-dcaa-4e47-bf09-68d281b12bff,lan.ho72974@gmail.com,subscription_payment_new,1,9.99,0.0,us dollars,Failed,Credit Card,Invalid card details,2025-08-30 12:00:00,2025-08-30 12:00:00,,,Payment failed for Standard Monthly (attempt 1)
txn_434bda58-6df4-487e-813a-743dc5ef9d57,cus_8d4ffa45-d1b7-4776-8f88-65b46dfca918,do.minh78244@gmail.com, subscription_payment_new ,1,14.99,0.0,USD,Succeeded,Credit Card,,2025-08-30 18:30:00,2025-08-30 18:30:00,,,Payment for Premium Monthly (subscription_payment_new)
re_107a7953-d43a-47f6-8bfe-64fb7caf4e16,cus_9c46c931-5f27-482a-be66-fe19ccef5136,vy.dang66480@gmail.com,refund,12,4.99,0.3,USD,Refunded,Credit Card,,2025-08-30 20:56:00,2025-08-30 20:56:00,True,38.42,"Refund (38.42 USD): Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
re_14fc16c7-1c5d-408a-947c-11826334fb53,cus_7db1a4cc-96fd-42b4-868a-ba280d69fd0d,minh.do91660@gmail.com,refund,1,9.99,0.0,USD,Refunded,Debit Card,,2025-08-31 09:58:00,2025-08-31 09:58:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
txn_799971b6-38e6-448e-ab7b-6c427826882d,cus_7e0050c3-cc26-4ba5-ba34-6a2f7cd3e50a,phan.linh94678@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-08-31 10:27:00,2025-08-31 10:27:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_03051122-fef1-494b-9dd8-f380d6fe3b5f,cus_1608deaa-396a-46fc-9535-ba0839d36658,tuan_ho90461@gmail.com,subscription_payment_new,1,4.99,0.0,USD,sucCeeded,Credit Card,,2025-08-31 14:51:00,2025-08-31 14:51:00,,,Payment for Basic Monthly (subscription_payment_new)
re_7d56853a-4376-4b68-96ca-9a34b2e62f54,cus_a7b58106-3a06-4975-bc5c-aa35b756abd4,dang.minh96852@gmail.com,refund,12,4.99,0.5,USD,Refunded,Credit Card,,2025-09-01 11:46:00,2025-09-01 11:46:00,True,24.95,"Refund (24.95 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_2d872ef8-582c-4605-9e79-469fef402654,cus_375c430f-6561-428f-acda-631f38f40dd5,pham_dung94939@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-09-01 11:47:00,2025-09-01 11:47:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_bf83ca1e-355e-4c4f-84c4-e07762290549,cus_45f9c91e-ed67-4a9f-a54a-fd4b920e1548,nhi.vu17641@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Failed,Apple Pay,Card Decline,2025-09-01 12:04:00,2025-09-01 12:04:00,,,Payment failed for Premium Monthly (attempt 1)
txn_e5d92c4b-afe9-4d94-ae01-4ed1b7a684ee,cus_cd3614aa-a7c7-408d-8bdf-561da88d78e0,minh_vu80949@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Credit Card,,2025-09-01 16:09:00,2025-09-01 16:09:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_e0625271-44b0-4216-851c-e93466ea621f,cus_7b7c794c-9572-427e-87e9-609c78819425,tran_linh87954@gmail.com,subscription_payment_new,12,4.99,0.3,USD,Succeeded,Credit Card,,2025-09-01 19:17:00,2025-09-01 19:17:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_10f039bd-623d-4622-9ef6-1737bb725f3c,cus_2bf68a39-e00b-43ef-80bf-23c3ef1d1812,ho_phuong90452@gmail.com ,subscription_payment_new,12,4.99,0.2,$,SUCCEEDED,Credit Card,,2025-09-01 21:47:00,2025-09-01 21:47:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_aab98fd8-a906-41f7-8398-2e8f3f545fd7,cus_45f9c91e-ed67-4a9f-a54a-fd4b920e1548,nhi.vu17641@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-09-02 12:04:00,2025-09-02 12:04:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_5d6e1c59-79cd-4720-9813-a35b5e18019e,cus_137a3597-e818-4778-b513-a2e014ca463f,ho_minh57273@gmail.com,SUBSCRIPTION_PAYMENT_RENEWAL,12,4.99,0.2,USD,Succeeded,Credit Card,,2025-09-02 14:20:00,2025-09-02 14:20:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_renewal)"
re_687b26af-024e-4051-9ccf-7a49307823fc,cus_0b4a12d4-676d-41ff-b360-b7b8053de1ae,huong_ho16835@gmail.com,refund,12,9.99,0.3,USD,Refunded,Bank Transfer,,2025-09-02 14:31:00,2025-09-02 14:31:00,True,69.93,"Refund (69.93 USD): Payment for Standard Annual (annual, 30% discount) (subscription_payment_new)"
txn_d3b58ca0-8c06-4233-8c13-4a4cff71d41b,cus_7af15e96-e19b-476e-895c-c86daab0aa8b, do_phuc12435@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-09-02 15:55:00,2025-09-02 15:55:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_05397d6e-5252-477f-9422-7654f1cea586,cus_b2a2dd01-1f48-4e9c-a199-9131b54abdb6,phan_lan41890@gmail.com,subscription_payment_renewal,1,14.99,0.0,USD,Succeeded,Google Pay,,2025-09-02 17:31:00,2025-09-02 17:31:00,,,Payment for Premium Monthly (subscription_payment_renewal)
txn_5292f832-c847-4c9f-b2d0-901a69447f8f,cus_2025cd56-782c-4660-b8bb-046692cd792d,ho_vy70176_at_gmail.com,subscription_payment_new,1,19.99,0.0,usd,Succeeded,Paypal,,2025-09-02 18:36:00,2025-09-02 18:36:00,,,Payment for Ultimate Monthly (subscription_payment_new)
txn_db217866-0982-4b4b-b39d-ff8e0974e62d,cus_8cb7af86-c9d6-49ab-ac13-6a104ff4cd2f,linh.bui38795@gmail.com,subscription_payment_new,1,9.99,0.0,usd,Failed,Paypal,Do not honor,2025-09-02 19:53:00,2025-09-02 19:53:00,,,Paypal payment failed for Standard Monthly
txn_19822d3c-0da6-46c8-a73b-c29cffb757fa,cus_159b3c30-7edc-48fb-b3dc-9f7c1d4a70ee,pham_phong40824@gmail.com ,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Credit Card,,2025-09-02 20:53:00,2025-09-02 20:53:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_17ac3ced-bd7b-45df-b177-c6ed550f8863,cus_921e4091-b43a-4514-99aa-cc5b5e1ceaea,phong_le44559@gmail.com,subscription_payment_new,12,9.99,0.3,USD,Failed,Apple Pay,Fraud suspicion,2025-09-03 17:36:00,2025-09-03 17:36:00,,,Payment failed for Standard Annual (attempt 1)
txn_2a075fd3-3cec-4fd0-8ad0-59893cb3a8a6,cus_37cba8a2-4d9c-40a0-8858-3e69496b479b,nguyen_nam65798@gmail.com,subscription_payment_new,1,4.99,0.0,USD,succeeded,Credit Card,,2025-09-03 19:42:00,2025-09-03 19:42:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_bac14256-108f-4e5e-b284-3227b41974b9,cus_72257811-bf56-4f5b-81ec-72ac79192dfd,pham_thao56792@gmail.com,subscription_payment_new,12,4.99,0.4,$,Succeeded,Debit Card,,2025-09-03 20:10:00,2025-09-03 20:10:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_4eda8b8f-80ec-4a64-944e-c781719c3a27,cus_6b22712f-9917-402d-8552-0202db0bcaeb,nam_le85118@gmail.com,subscription_payment_new,12,19.99,0.5,USD,Succeeded,Google Pay,,2025-09-03 21:55:00,2025-09-03 21:55:00,,,"Payment for Ultimate Annual (annual, 50% discount) (subscription_payment_new)"
txn_5c3149f7-e7e9-48a6-977d-7cdd67f4d9e0,cus_e275edff-71d9-4cdf-bead-c37770497169,dung.pham55633@gmail.com,subscription_payment_new,12,14.99,0.4,USD,Succeeded,Debit Card,,2025-09-04 20:07:00,2025-09-04 20:07:00,,,"Payment for Premium Annual (annual, 40% discount) (subscription_payment_new)"
re_04f13240-6ae2-4e48-8dc4-942d5133ea78,cus_c1eef560-f0b3-4726-8b5a-5ca7ae82b4c0,do_nam69406@gmail.com,refund,12,4.99,0.4,USD,Refunded,Paypal,,2025-09-04 21:10:00,2025-09-04 21:10:00,True,29.94,"Refund (29.94 USD): Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
re_ebca662a-7a46-4ae8-a304-46688a7d9985,cus_dabdfa0b-2172-4350-b773-5216d899f4b4,ho.hung26937@gmail.com,refund,1,14.99,0.0,USD,REFUNDED,Debit Card,,2025-09-05 11:14:00,2025-09-05 11:14:00,True,14.99,Refund (14.99 USD): Payment for Premium Monthly (subscription_payment_new)
txn_7fee1aa5-d546-4b7d-af6d-2968631ca5a2,cus_3d09aab5-dcaa-4e47-bf09-68d281b12bff,lan.ho72974@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-09-05 12:00:00,2025-09-05 12:00:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_cad7d119-6f14-41b4-8926-a056e2e7b35b,cus_51523647-6aa0-40be-9210-d667ee534692,anh_do58153@gmail.com,subscription_payment_renewal,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-09-05 12:22:00,2025-09-05 12:22:00,,,Payment for Standard Monthly (subscription_payment_renewal)
re_69eb5b9e-720b-4b09-97b7-ed48f6c09f91,cus_f5fb422d-157d-496b-ac53-f94e68abd542,vy.pham79694@gmail.com,refund,1,4.99,0.0,USD,Refunded,Credit Card,,2025-09-05 15:19:00,2025-09-05 15:19:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_downgrade)
txn_48c96c44-9d82-4b5b-8d19-998aed71d0ca,cus_a44ec0bd-2d04-4a51-9078-0cb25f7d20eb,vu.thao57931@gmail.com,subscription_payment_new,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-09-05 17:35:00,2025-09-05 17:35:00,,,Payment for Basic Monthly (subscription_payment_new)
re_3a84dbbd-730a-4ad1-8f6c-f83df8158fb0,cus_8d4ffa45-d1b7-4776-8f88-65b46dfca918,do.minh78244@gmail.com,refund,1,14.99,0.0,USD,Refunded,Credit Card,,2025-09-05 18:30:00,2025-09-05 18:30:00,True,14.99,Refund (14.99 USD): Payment for Premium Monthly (subscription_payment_new)
txn_eade16eb-3f57-4ffe-858c-1849af1363d9,cus_6635f81e-63c6-4e33-81b2-59415b63c6f0,lan.phan84796@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Google Pay,Processor error,2025-09-05 21:44:00,2025-09-05 21:44:00,,,Payment failed for Basic Monthly (attempt 1)
txn_1ab352fa-0156-4b5a-aa41-47a06b99bea1,cus_7eee6e2e-f3ae-479c-896e-7f745e492fd3,vy.pham89188@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Paypal,,2025-09-05 22:43:00,2025-09-05 22:43:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_2c722cee-7773-4180-9851-d0687647b9a9,cus_f19af2ba-2c90-42eb-a372-070bd7a7c35f, ngan.pham19556@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Fraud suspicion,2025-09-06 09:05:00,2025-09-06 09:05:00,,,Paypal payment failed for Basic Monthly
txn_e5e5d288-1f5c-481e-9e95-6a04f2f59ce1,cus_5a6bb646-e6d1-41d3-99e6-056b6cec5266,do.minh96472@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-09-06 13:14:00,2025-09-06 13:14:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_c6834d21-40a9-4dd0-8c90-e4f7a4563b5a,cus_e5463afb-7014-457d-b759-f7ca79d73f38,phong_le56132@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-09-06 15:15:00,2025-09-06 15:15:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_5878ee0f-c10f-4882-8145-89d7d918afbe,cus_f1afbfb1-be88-40d6-a3fc-4be2f2cbfe27,ho_lan79774@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-09-06 15:52:00,2025-09-06 15:52:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_dfca4c41-c66c-44d1-aa6a-f3cf58b5ac08,cus_a6132ea3-5573-4d87-b2f4-0dba20cc2f36,phan.tuan87625@gmail.com,subscription_payment_renewal,1,9.99,0.0,us dollars,Succeeded,Credit Card,,2025-09-06 18:11:00,2025-09-06 18:11:00,,,Payment for Standard Monthly (subscription_payment_renewal)
txn_15ab5b6e-2fc6-4751-8d05-b1a55ea09421,cus_b904be57-aa10-44f0-9e4b-04cef8bde9c7,hung.phan82676@gmail.com,subscription_payment_downgrade,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-09-06 19:35:00,2025-09-06 19:35:00,,,Payment for Basic Monthly (subscription_payment_downgrade)
re_cf3e84cd-8b99-4aef-a5f8-38087cabee25,cus_be004e2e-14d9-4a94-9edb-6828561164b0,tuan.dang40531@gmail.com,refund,1,9.99,0.0,USD,Refunded,Credit Card,,2025-09-06 22:05:00,2025-09-06 22:05:00,True,9.99,Refund (9.99 USD): Payment for Standard Monthly (subscription_payment_new)
re_d12b975e-463c-4409-9900-a87572e871e2,cus_33316ab4-5686-4ebb-a716-97314bce20a0,quynh.dang92574@gmail.com,refund,12,4.99,0.2,USD,Refunded,Credit Card,,2025-09-07 08:57:00,2025-09-07 08:57:00,True,43.91,"Refund (43.91 USD): Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_c9bb4036-09d4-4a98-a880-c9d2f1ad14f2,cus_60f60ccd-4286-4d97-a441-462443a58b53,VU.KHOA18625@GMAIL.COM, subscription_payment_new ,1,4.99,0.0,USD,Succeeded,Paypal,,2025-09-07 09:46:00,2025-09-07 09:46:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_c75a03f8-b1ca-402b-93ab-b84272feac56,cus_e1295222-041b-4f54-b510-aad647010abb,phuc_nguyen46702@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Credit Card,,2025-09-07 10:32:00,2025-09-07 10:32:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_36bae77c-7f7e-4554-81af-0b564943b8a1,cus_34c86435-c5f5-4a05-80e1-7a4493d14afc,thao_phan27781@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Bank Transfer,,2025-09-07 11:31:00,2025-09-07 11:31:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
re_408ad9b6-2e7b-494c-bac0-dc0a350c1032,cus_3b6741a5-1857-45c2-b5aa-b4d1cabba2ea,nhi_ho86925@gmail.com,refund,12,4.99,0.3,USD,Refunded,Credit Card,,2025-09-07 14:36:00,2025-09-07 14:36:00,True,34.93,"Refund (34.93 USD): Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
re_4de1e4a1-2ed0-480e-9240-e72c5f26874a,cus_3cb7153c-8490-4cbd-9cad-6f7fd0548ce3,thao_tran79335@gmail.com,refund,1,4.99,0.0,USD,Refunded,Credit Card,,2025-09-07 15:02:00,2025-09-07 15:02:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_3769b199-c68f-4bd6-82d2-18f87e216c2e,cus_a5428537-f62f-4801-80bc-2b2b0e9c0878,dung_dang78517@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-09-07 16:46:00,2025-09-07 16:46:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_6018444e-d641-43d6-83d4-dba3ede1d433,cus_a905afb2-f91e-4ecc-9dc5-0adb44f98de7,dung.tran87357@gmail.com,subscription_payment_new,1,4.99,0.0,usd,Succeeded,Credit Card,,2025-09-07 17:45:00,2025-09-07 17:45:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_22e7820c-c526-40c6-bb98-edf4357e1895,cus_7c92c21e-a364-4ef4-a99a-8546b780ebaf,pham_thao22405@gmail.com,subscription_payment_renewal,12,4.99,0.4,USD,Succeeded,Debit Card,,2025-09-07 19:05:00,2025-09-07 19:05:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_renewal)"
txn_bcf88147-b056-48c6-8286-eaa1150fd7d3,cus_6635f81e-63c6-4e33-81b2-59415b63c6f0,lan.phan84796@gmail.com,subscription_payment_new,1,4.99,0.0,us dollars,Succeeded,Apple Pay,,2025-09-07 21:44:00,2025-09-07 21:44:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_2ccd1e40-83b5-462e-a3ac-a27c0e2e518c,cus_045e4a5f-45be-4af8-8bf5-4034af557ef0,DO_DUC57849@GMAIL.COM,subscription_payment_new,12,9.99,0.4,USD,Succeeded,Credit Card,,2025-09-08 08:11:00,2025-09-08 08:11:00,,,"Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
re_84d60f10-b19e-4bd2-864b-2608296d0f20,cus_62dbd8be-4d08-4df6-9f90-8757258f6c35,quynh.do32246@gmail.com,refund,12,4.99,0.5,us dollars,Refunded,Credit Card,,2025-09-08 13:06:00,2025-09-08 13:06:00,True,22.46,"Refund (22.46 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_a028da31-47dc-499b-bc9a-b56a1ef4e170,cus_921e4091-b43a-4514-99aa-cc5b5e1ceaea,phong_le44559@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-09-08 17:36:00,2025-09-08 17:36:00,,,Payment for Basic Monthly (subscription_payment_new)
re_d8007379-a2d8-4382-8842-aa678bc81d07,cus_8ac94952-7cf4-4e0b-b645-e69ead54310c,do.huong29405@gmail.com,refund,12,4.99,0.5,us dollars,Refunded,Credit Card,,2025-09-09 15:41:00,2025-09-09 15:41:00,True,22.46,"Refund (22.46 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_c49922c0-90d5-4cea-a343-cca76b2b9421,cus_4d1e08e1-6516-4623-a477-0e5ab9348573,huong.do62296@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Credit Card,,2025-09-09 19:44:00,2025-09-09 19:44:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_909df9e0-4970-455b-90ea-a571cfb73acb,cus_fca27cfd-532a-4318-8193-2adb146c5226,lan.bui89343@gmail.com,subscription_payment_new,1,9.99,0.0,USD,sucCeeded,Credit Card,,2025-09-10 11:22:00,2025-09-10 11:22:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_c2810066-7b98-4278-adbc-fd0f0ace0c44,cus_0e24beb0-d7c3-4447-a352-3033747d8d27,quynh.phan28132_at_gmail.com,subscription_payment_new,1,4.99,0.0,usd,Failed,Paypal,Processor error,2025-09-10 17:23:00,2025-09-10 17:23:00,,,Paypal payment failed for Basic Monthly
txn_699f2602-0f8d-4ca0-875c-a242b0f86ba7,cus_b58f42d2-15a0-4cb1-9694-4636a21ef547,nguyen_tuan40499@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Bank Transfer,,2025-09-11 14:21:00,2025-09-11 14:21:00,,,Payment for Basic Monthly (subscription_payment_new)
