subscription_id,transaction_id,customer_id,customer_email,plan_name,billing_cycle,status,current_period_start,current_period_end,created,canceled_at,churn_reason,valid_from,valid_to,is_current
sub_24fcd07d-abb5-4d2b-963e-cafba7d750ce,,cus_96bbc025-6646-49db-940a-b99dfd439115,nhi.vu11192_at_gmail.com,Basic,Monthly,Canceled,2025-10-22 11:23:00,2025-11-22 11:23:00,2025-11-01 11:23:00,2025-11-01 11:23:00,Not using it,2025-11-01 11:23:00,,True
sub_81c92419-6750-4c9b-aefd-3b2bfb84bcca,txn_2aa5d9d3-9978-4a8b-a080-4ca3a402513f,cus_616c3fea-2fbc-4570-8b66-71d616ddce37,nam_do66173@gmail.com,Basic,Monthly,Active,2025-11-01 11:28:00,2025-12-01 11:28:00,2025-11-01 11:28:00,,,2025-11-01 11:28:00,2025-12-01 11:28:00,False
sub_d6cc3468-68e2-4985-8094-9518300acf23,,cus_e0f1971a-0094-42da-9b66-e035a95de46a,tran.tuan39180@gmail.com,Premium,Monthly,Canceled,2025-10-18 12:38:00,2025-11-18 12:38:00,2025-11-01 12:38:00,2025-11-01 12:38:00,Found alternative,2025-11-01 12:38:00,,True
sub_ccfed1f1-dd0d-4beb-8ebe-9998afe05f1d,,cus_ed6e0570-d266-4a32-b0c0-c326f0dc5409,anh_ho35165@gmail.com,Basic,Monthly,Canceled,2025-10-26 16:55:00,2025-11-26 16:55:00,2025-11-01 16:55:00,2025-11-01 16:55:00,Bad support,2025-11-01 16:55:00,,True
sub_3962946d-2796-41fc-8861-bcf271e8eac5,txn_b07f56a1-c658-4f5d-b356-b1a79c073a69,cus_3d2516f2-e459-4df4-ba02-010fb9c96a0b,do_thao75551@gmail.com,Ultimate,Annual,Active,2025-11-01 18:23:00,2026-11-01 18:23:00,2025-11-01 18:23:00,,,2025-11-01 18:23:00,2025-11-23 18:23:00,False
sub_1c28eecf-fc63-48c0-81b6-e9e1bdde9b12,,cus_f79654be-1f05-4443-9f9f-824f01a3af1e,do_nhi14147@gmail.com,Basic,Annual,Canceled,2025-10-27 20:16:00,2026-10-27 20:16:00,2025-11-01 20:16:00,2025-11-01 20:16:00,Found alternative,2025-11-01 20:16:00,,True
sub_e33f9ed9-dcf9-4e98-9b8a-67786134feb9,txn_bc4fcd89-8fba-4291-b24c-094f1e34adb8,cus_c839410c-ccfc-4af9-8c5b-fc0253d69640,bui_hung30575@gmail.com,Standard,Monthly,Active,2025-11-01 22:17:00,2025-12-01 22:17:00,2025-11-01 22:17:00,,,2025-11-01 22:17:00,2025-12-01 22:17:00,False
sub_0635de59-4fd7-4deb-89a7-8fe792ea47c1,txn_f91427ef-bb29-4e92-8340-ce25ff305789,cus_0d81e630-b113-45ab-aeea-fa9bf665c0df,ho_ngan30568@gmail.com,Basic,Monthly,Active,2025-11-02 10:04:00,2025-12-02 10:04:00,2025-11-02 10:04:00,,,2025-11-02 10:04:00,2025-11-21 10:04:00,False
sub_e90d459e-4f15-449e-8855-d0c9b3f08429,txn_8e1bfce2-da4f-4ba3-b03b-22af8517fcbc,cus_f6ce573d-83e3-4305-b3c4-abdf619159ba,le_tuan56412@gmail.com ,NA,Monthly,Active,2025-11-02 12:39:00,2025-12-02 12:39:00,2025-11-02 12:39:00,,,2025-11-02 12:39:00,2025-11-26 12:39:00,False
sub_65b1bff8-cb9c-4fae-91b0-e00914194c2a,txn_487150a3-be37-4a3f-880b-1497498bacfd,cus_92683a0a-bd67-4ac0-9525-7331c5449ea8,vu_huy42658@gmail.com,Basic,Monthly,Active,2025-11-02 13:48:00,2025-12-02 13:48:00,2025-11-02 13:48:00,,,2025-11-02 13:48:00,2025-11-21 13:48:00,False
sub_26763d6a-0f42-4300-8ae5-8710b815f8af,txn_72aec767-001d-4e7f-a0ce-7c85f761bbc3,cus_dece1bee-590f-4231-b90c-d18409f126c0,do.thao94506@gmail.com,Basic,Monthly,Active,2025-11-02 20:41:00,2025-12-02 20:41:00,2025-11-02 20:41:00,,,2025-11-02 20:41:00,2025-11-15 20:41:00,False
sub_7ff8a2b2-2e64-463d-b29b-2135ead5d822,,cus_dd63b5ca-9c1e-45db-a8f6-0e98bd52d1c1,vy.bui50492@gmail.com,Basic,Monthly,Canceled,2025-10-19 22:24:00,2025-11-19 22:24:00,2025-11-02 22:24:00,2025-11-02 22:24:00,Not using it,2025-11-02 22:24:00,,True
sub_40d5213e-3ef3-46d4-b101-199bfd23b342,txn_e8be7971-2306-4c75-ad12-6e3e257239ae,cus_3e6974d3-005f-4274-80d9-bb9e61d277a6,nguyen.khoa75665@gmail.com,Basic,Monthly,Active,2025-11-03 09:17:00,2025-12-03 09:17:00,2025-11-03 09:17:00,,,2025-11-03 09:17:00,2025-11-15 09:17:00,False
sub_fe901907-6992-4d3e-a785-8638aab28e90,,cus_b4c67bce-fc30-4d37-92b3-2062809ec4ac,vu.quynh78211@gmail.com,Basic,Annual,Canceled,2025-10-21 10:44:00,2026-10-21 10:44:00,2025-11-03 10:44:00,2025-11-03 10:44:00,Too expensive,2025-11-03 10:44:00,,True
sub_9bbb2d8d-47ac-40a9-964c-f3d6a22843a5,txn_84533b5c-5e3a-433e-bae3-c2db45ff49c8,cus_3856468d-e075-4330-8c70-36c5b95354c1,phan_phong73897@gmail.com,standard,Annual,Active,2025-11-03 11:28:00,2026-11-03 11:28:00,2025-11-03 11:28:00,,,2025-11-03 11:28:00,2025-11-09 11:28:00,False
sub_96e1ddce-e714-4f8a-863c-c64cf33b7566,txn_22c948cc-7b6e-434a-9053-143b5f5d00cc,cus_3b133633-7dbb-4ebc-b8ce-9ecdd409bcce,phuc_tran95529@gmail.com,Standard,Monthly,active,2025-11-03 13:14:00,2025-12-03 13:14:00,2025-11-03 13:14:00,,,2025-11-03 13:14:00,2025-11-16 13:14:00,False
sub_4d647a86-44cc-44b1-a230-f2003ddb35d5,,cus_518077d1-b433-4ebe-a113-bc3d2c8163d5,ho_dung32084@gmail.com,Basic,Monthly,Canceled,2025-10-12 18:49:00,2025-11-12 18:49:00,2025-11-03 18:49:00,2025-11-03 18:49:00,Found alternative,2025-11-03 18:49:00,,True
sub_38573d49-e2ea-4d93-a6fb-4a31b7090db5,,cus_3fa59fb5-1c4b-4fe8-bb31-e8c06b2b496c,vu_anh53967@gmail.com,Premium,Monthly,Canceled,2025-10-24 19:17:00,2025-11-24 19:17:00,2025-11-03 19:17:00,2025-11-03 19:17:00,Not using it,2025-11-03 19:17:00,,True
sub_4d2481c6-cc06-4be2-9900-3fed55aad5fc,,cus_c7e17339-b6e0-48d2-81ed-32cb6e70adef,do_lan30632@gmail.com,Basic,Monthly,Canceled,2025-10-11 20:20:00,2025-11-11 20:20:00,2025-11-03 20:20:00,2025-11-03 20:20:00,Found alternative,2025-11-03 20:20:00,,True
sub_dbdf8776-6d14-4989-a711-a4fe01e4a44f,txn_ca885a1b-24e1-4000-b21e-90b2d49d137e,cus_8082d9d8-9799-4e13-844a-9763c0a21499,bui.lan36918@gmail.com,Basic,Monthly,Active,2025-11-04 18:30:00,2025-12-04 18:30:00,2025-11-04 18:30:00,,,2025-11-04 18:30:00,2025-12-04 18:30:00,False
sub_74a6490f-5ac3-479d-bede-4a26fecacb65,txn_3e2fe0cf-c59c-49f7-af74-3f6aebf98f95,cus_9ad55f9c-29ab-4532-9671-ac5cef7eab5f,nam_tran85412@gmail.com,Ultimate,Monthly,Active,2025-11-04 22:17:00,2025-12-04 22:17:00,2025-11-04 22:17:00,,,2025-11-04 22:17:00,2025-11-28 22:17:00,False
sub_338c1d0e-fc2d-4fc6-b825-f9ddd5f8d411,txn_56795c97-9909-4b72-be09-ce22b47cef27,cus_a6468cfe-acd0-41ac-ba3c-36d25c3a61d0,tran_duc50770@gmail.com,Basic,Monthly,Active,2025-11-05 08:30:00,2025-12-05 08:30:00,2025-11-05 08:30:00,,,2025-11-05 08:30:00,2025-11-27 08:30:00,False
sub_6ed413fb-be00-4559-90ee-77b716acabc9,,cus_7a4c375f-8e7d-4caf-a652-8da2b98846d7,quynh_phan59424@gmail.com,Basic,Monthly,CANCELED,2025-10-13 15:43:00,2025-11-13 15:43:00,2025-11-05 15:43:00,2025-11-05 15:43:00,Technical issues,2025-11-05 15:43:00,,True
sub_2b69f216-25a3-49dc-8e45-5baa184ae9ff,,cus_c90b5e7d-b63b-4ffd-9c35-c9204140365f,PHUONG.VU74275@GMAIL.COM,Ultimate,Monthly,CANCELED,2025-10-18 10:50:00,2025-11-18 10:50:00,2025-11-06 10:50:00,2025-11-06 10:50:00,Not using it,2025-11-06 10:50:00,,True
sub_b930f5d5-66f3-40a4-baa5-937ab527a520,txn_27b82606-88bd-48e6-8502-b59f5d11ca16,cus_5a6bb646-e6d1-41d3-99e6-056b6cec5266,do.minh96472@gmail.com,Standard,Monthly,Active,2025-11-06 13:14:00,2025-12-06 13:14:00,2025-11-06 13:14:00,,,2025-11-06 13:14:00,2025-12-06 13:14:00,False
sub_d90a7b81-5fc7-4306-b814-a8c2ed958ecb,txn_8bbe7021-e3ae-4b4b-9097-ad533e5495c7,cus_2ede37d2-732e-4d6c-93a0-9ffa2982a01b,pham.phuc61410@gmail.com,Standard,Monthly,ACTIVE,2025-11-06 16:17:00,2025-12-06 16:17:00,2025-11-06 16:17:00,,,2025-11-06 16:17:00,2025-12-06 16:17:00,False
sub_98675f62-597a-4cdc-af52-8081b5fd378c,txn_d33840cc-216d-40f4-9c74-a7bbba25f985,cus_4088a1ac-37fa-40a4-8c03-155aafcc314f,DO.ANH97563@GMAIL.COM, Basic ,Annual,Active,2025-11-06 17:06:00,2026-11-06 17:06:00,2025-11-06 17:06:00,,,2025-11-06 17:06:00,,True
sub_de73533e-8403-4c38-8ec0-57d9a92fa3fe,,cus_449810ce-f040-43c0-8fbb-5507da5efc60,le_quan54099@gmail.com,Basic,Monthly,Canceled,2025-10-14 18:02:00,2025-11-14 18:02:00,2025-11-06 18:02:00,2025-11-06 18:02:00,Too expensive,2025-11-06 18:02:00,,True
sub_99174f26-fade-46e9-ba96-6af109eea3c9,,cus_46f7b830-b755-4ee9-a203-3fc5d802138f,lan.pham78742@gmail.com,Basic,Annual,Canceled,2025-10-13 08:59:00,2026-10-13 08:59:00,2025-11-07 08:59:00,2025-11-07 08:59:00,Found alternative,2025-11-07 08:59:00,,True
sub_3ba8f3f0-0188-45f3-aecd-52c91258a7a6,txn_d88883e3-5765-4045-b07d-179a2d91d1f6,cus_c49818ac-8664-4172-8e6c-4922d679727e, nguyen_phuc11904@gmail.com,Standard,Monthly,Active,2025-11-07 14:57:00,2025-12-07 14:57:00,2025-11-07 14:57:00,,,2025-11-07 14:57:00,2025-11-29 14:57:00,False
sub_8ed8c3ec-7e00-4ae3-9023-a5322be09683,txn_83b71765-c604-428f-96ed-9b2ac8aead4d,cus_57792ed3-90d5-44ff-a095-8293b85fab8e,lan_vu64639@gmail.com,Standard,Annual,Active,2025-11-07 19:18:00,2026-11-07 19:18:00,2025-11-07 19:18:00,,,2025-11-07 19:18:00,,True
sub_7cd6a625-61a5-4cde-9fa4-32c6b34a4000,txn_f6c4ef7d-c2cc-4e4f-8b77-05dc6a9426f4,cus_2ad4978c-a761-4116-a092-9a6ce0b204e1,anh_phan14439@gmail.com,Standard,Monthly,Active,2025-11-08 10:35:00,2025-12-08 10:35:00,2025-11-08 10:35:00,,,2025-11-08 10:35:00,2025-12-08 10:35:00,False
sub_54bf088e-8fb0-4f41-a6dc-5cb12f4aa5d1,txn_3ce7cff6-c48a-4d74-9236-903db8b9a81a,cus_e9462bb0-b8f3-4b9d-9fc8-ca67f3565cb1,vy_vu19013@gmail.com,Standard,Monthly,Active,2025-11-08 20:15:00,2025-12-08 20:15:00,2025-11-08 20:15:00,,,2025-11-08 20:15:00,2025-11-20 20:15:00,False
sub_9bbb2d8d-47ac-40a9-964c-f3d6a22843a5,,cus_3856468d-e075-4330-8c70-36c5b95354c1,phan_phong73897@gmail.com,Standard,Annual,Canceled,2025-11-03 11:28:00,2026-11-03 11:28:00,2025-11-09 11:28:00,2025-11-09 11:28:00,Too expensive,2025-11-09 11:28:00,,True
sub_b7b30ef6-70de-4943-aac3-6d1288e5e784,,cus_6129dd41-fa31-477c-a18b-923f4f2b2f47,duc.bui45190@gmail.com,Premium,Monthly,Canceled,2025-10-17 13:39:00,2025-11-17 13:39:00,2025-11-09 13:39:00,2025-11-09 13:39:00,Found alternative,2025-11-09 13:39:00,,True
sub_69faba62-a66d-4bfa-8a04-6588e5459be4,txn_49efaa24-9f76-4ca4-b46c-60936798320b,cus_e619195c-7e08-40ca-b73e-36bb294bf6d5,tran.tuan28066@gmail.com,Basic,Monthly,Active,2025-11-09 14:16:00,2025-12-09 14:16:00,2025-11-09 14:16:00,,,2025-11-09 14:16:00,2025-12-09 14:16:00,False
sub_a00eafaa-6316-43f7-8e2d-453ad72c0e8d,,cus_04734806-1b5a-4b2e-956c-c6763233e824,phong_phan76619@gmail.com,Standard,Monthly,Canceled,2025-10-20 15:50:00,2025-11-20 15:50:00,2025-11-09 15:50:00,2025-11-09 15:50:00,Bad support,2025-11-09 15:50:00,,True
sub_5571f26e-6994-40ec-8daf-245c740021cd,txn_f536dc5b-f2f8-4e01-a42b-cd273c96bf63,cus_258a6cab-45e1-442f-8832-13db6cca99cd,dang_vy73095@gmail.com ,Basic,Annual,active,2025-11-09 15:57:00,2026-11-09 15:57:00,2025-11-09 15:57:00,,,2025-11-09 15:57:00,,True
sub_f18e36a9-33e2-4e51-8c70-9844a76d8cbc,,cus_ffc281e0-0046-4eb6-bc80-c354ce105b4f,do.hung72321@gmail.com,Basic,Monthly,Canceled,2025-10-29 16:24:00,2025-11-29 16:24:00,2025-11-09 16:24:00,2025-11-09 16:24:00,Too expensive,2025-11-09 16:24:00,,True
sub_6dc958e3-cdc0-40b6-b745-40514da0b702,txn_b40c383a-266b-491f-9656-fde8765da3fa,cus_986a3f0a-67eb-44ca-a599-52b9148429e6,anh_vu15827@gmail.com,Basic,Annual,ACTIVE,2025-11-10 10:20:00,2026-11-10 10:20:00,2025-11-10 10:20:00,,,2025-11-10 10:20:00,,True
sub_d41e9f21-e215-44b8-b1fd-b22b2e526a12,txn_7c7cc9d7-205b-493f-ad97-7f301dfb28a3,cus_fca27cfd-532a-4318-8193-2adb146c5226,lan.bui89343@gmail.com,Standard,Monthly,Active,2025-11-10 11:22:00,2025-12-10 11:22:00,2025-11-10 11:22:00,,,2025-11-10 11:22:00,2025-11-27 11:22:00,False
sub_9f7c5680-383e-4d6e-b8ed-3953ac2ad654,txn_0bc974ad-64d3-4b1e-8a00-97f885e88177,cus_a6a8ef46-b85a-470a-8a7d-2c807533ba01,lan.vu86687@gmail.com,Ultimate,Monthly,Active,2025-11-10 11:35:00,2025-12-10 11:35:00,2025-11-10 11:35:00,,,2025-11-10 11:35:00,2025-12-01 11:35:00,False
sub_f8684181-5ea2-4f11-819f-43c26cee964b,txn_a526c062-deb7-4d49-948c-28978ee34bff,cus_93b25e9e-1e17-4ecd-8126-91f7d32a1cd0,le.huong99658_at_gmail.com,Basic,Monthly,active,2025-11-10 11:44:00,2025-12-10 11:44:00,2025-11-10 11:44:00,,,2025-11-10 11:44:00,2025-12-10 11:44:00,False
sub_4fc4f458-c3ba-421c-bf1d-4a9b005ed082,,cus_615db888-c24e-4c1d-81ba-9c86c5334b13,ho_phong55833@gmail.com,Premium,Annual,Canceled,2025-10-14 17:06:00,2026-10-14 17:06:00,2025-11-10 17:06:00,2025-11-10 17:06:00,Not using it,2025-11-10 17:06:00,,True
sub_04ca2c14-fbc7-4866-ad7f-796819a1195c,,cus_9b5240cb-c8f0-4e0d-ac28-2ced18ea2199,ngan.pham87924@gmail.com,Ultimate,Monthly,Canceled,2025-10-19 17:20:00,2025-11-19 17:20:00,2025-11-10 17:20:00,2025-11-10 17:20:00,Too expensive,2025-11-10 17:20:00,,True
sub_9824466c-b11a-426a-bcbd-865ac8e22cc5,,cus_661a3ca0-a5dc-464e-918e-8c0e27f476ed,vu_phong13719@gmail.com, Basic ,Monthly,Canceled,2025-10-25 13:52:00,2025-11-25 13:52:00,2025-11-11 13:52:00,2025-11-11 13:52:00,Found alternative,2025-11-11 13:52:00,,True
sub_9afc79ea-dda2-482d-bfd3-83138fbce15c,txn_c5a371d4-81af-4a84-b070-27684aa55d4a,cus_ed474b13-e876-4523-a263-939914ecc1c6,ngan_pham38305@gmail.com,Ultimate,Monthly,Active,2025-11-12 08:17:00,2025-12-12 08:17:00,2025-11-12 08:17:00,,,2025-11-12 08:17:00,2025-11-18 08:17:00,False
sub_ade1fcab-0361-427d-8b14-9703a79ab56c,txn_11734182-484f-4f13-877f-9bbf94f3da7d,cus_42ef9cb5-a95a-4bf9-8045-ecef8bc5fda1,tran.minh24165@gmail.com,Basic,Monthly,Active,2025-11-12 08:39:00,2025-12-12 08:39:00,2025-11-12 08:39:00,,,2025-11-12 08:39:00,2025-12-07 08:39:00,False
sub_c64f3ed7-65c7-458d-aec0-a6c393af95cb,,cus_5f2dce07-50f8-4fa7-ba60-7d0075561da6,do.nam98367_at_gmail.com,Basic,Monthly,Canceled,2025-10-29 09:43:00,2025-11-29 09:43:00,2025-11-12 09:43:00,2025-11-12 09:43:00,Bad support,2025-11-12 09:43:00,,True
sub_a44fb2e5-1d00-4ae4-a3dc-235bca5b1260,txn_a4a75600-4c61-4535-87fb-1778d5bee3d1,cus_80d32240-6b6e-4e7e-8dd4-7572e9d2ba0d,do_khoa67419@gmail.com,Basic,Monthly,Active,2025-11-13 09:55:00,2025-12-13 09:55:00,2025-11-13 09:55:00,,,2025-11-13 09:55:00,2025-12-13 09:55:00,False
sub_a48e380f-f30b-4e76-8b90-fe90eced1aa0,txn_ece32e34-3cbb-408c-b81b-fc56759e7260,cus_8aefaef2-8d64-4b3e-a365-d67f63eda413,tuan.le19634@gmail.com,Basic,Monthly,Active,2025-11-13 12:45:00,2025-12-13 12:45:00,2025-11-13 12:45:00,,,2025-11-13 12:45:00,2025-11-20 12:45:00,False
sub_77ec48c9-5436-40ef-a8bb-d1d417935176,txn_e9433194-f9c9-453b-af9b-e3303948679c,cus_2ad9d1a9-2c34-4c5e-a42b-bd20baa96cb0,bui.anh78582@gmail.com,Basic,Annual,ACTIVE,2025-11-13 16:28:00,2026-11-13 16:28:00,2025-11-13 16:28:00,,,2025-11-13 16:28:00,,True
sub_29266629-68ec-4369-b5b4-6775edd9ac95,txn_a35a6a05-0ef3-43c2-a571-97c3b025d497,cus_ac06fe87-f56a-4583-98c8-e960fb197da7,dang_hung38560@gmail.com,Basic,Monthly,Active,2025-11-13 16:55:00,2025-12-13 16:55:00,2025-11-13 16:55:00,,,2025-11-13 16:55:00,2025-11-18 16:55:00,False
sub_1302a388-de7b-452e-b86e-36f10879e153,,cus_7b7c794c-9572-427e-87e9-609c78819425,tran_linh87954@gmail.com,Basic,NA,Canceled,2025-09-01 19:17:00,2026-09-01 19:17:00,2025-11-13 19:17:00,2025-11-13 19:17:00,Technical issues,2025-11-13 19:17:00,,True
sub_793b13dd-8ad5-41ba-8753-ae00872a044f,,cus_ee718021-1125-4a8b-8893-689f444a48b2,bui.nhi25306@gmail.com,Premium,Monthly,canceLed,2025-10-29 19:50:00,2025-11-29 19:50:00,2025-11-13 19:50:00,2025-11-13 19:50:00,Found alternative,2025-11-13 19:50:00,,True
sub_6f02e845-bd76-4570-a4c7-5835a0cef053,txn_7bc5da36-eb41-4091-8ef7-8d63104eb714,cus_0bb57be5-f1dc-44b1-a56a-7c5fbc1f3f5b,le.dung11534@gmail.com,Basic,Monthly,ACTIVE,2025-11-14 08:09:00,2025-12-14 08:09:00,2025-11-14 08:09:00,,,2025-11-14 08:09:00,2025-12-07 08:09:00,False
sub_757e3368-b4c2-4e7e-98c5-1e6dc4acdb0d,txn_60232ea3-f281-4c7a-8127-14b8005c0652,cus_ea7f5e52-6252-4569-ac74-8481ee6c95c2,linh_tran77482@gmail.com,basic,Monthly,Active,2025-11-14 08:43:00,2025-12-14 08:43:00,2025-11-14 08:43:00,,,2025-11-14 08:43:00,2025-11-27 08:43:00,False
sub_f509dec5-840d-4e68-9295-6d5a1328097e,txn_cc36fded-8db5-43a1-aa9f-bf3d96181ed4,cus_ff7e86a7-6f0c-497c-8e70-cb6634f4edb4,thao_nguyen40071@gmail.com,Basic,Monthly,Active,2025-11-14 11:46:00,2025-12-14 11:46:00,2025-11-14 11:46:00,,,2025-11-14 11:46:00,2025-11-19 11:46:00,False
sub_5f385550-7147-4f92-94e5-b7b60f3aea5e,,cus_ff1a54bb-c383-4f05-85e4-ec9e29b4625d,ANH_DO10089@GMAIL.COM,Standard,Monthly,Canceled,2025-10-26 19:11:00,2025-11-26 19:11:00,2025-11-14 19:11:00,2025-11-14 19:11:00,Found alternative,2025-11-14 19:11:00,,True
sub_40d5213e-3ef3-46d4-b101-199bfd23b342,,cus_3e6974d3-005f-4274-80d9-bb9e61d277a6,nguyen.khoa75665@gmail.com,Basic,Monthly,Canceled,2025-11-03 09:17:00,2025-12-03 09:17:00,2025-11-15 09:17:00,2025-11-15 09:17:00,Technical issues,2025-11-15 09:17:00,,True
sub_4bfe4a87-f546-4f8a-9781-a550fb2ce33f,txn_85df8289-5243-4619-abac-6f7b2e619ab7,cus_52cea674-afe7-43a6-935b-e953e8b5432c,do_quynh82462@gmail.com,Standard,Monthly,Active,2025-11-15 16:32:00,2025-12-15 16:32:00,2025-11-15 16:32:00,,,2025-11-15 16:32:00,2025-12-15 16:32:00,False
sub_d6b79f73-52fb-48fe-93b1-94856c050754,txn_27db6140-543f-41c8-bf6c-60c314553f6c,cus_bc184a11-bf74-435e-a4ca-3e2c178f64d1,hung_dang54774@gmail.com,Standard, Monthly ,Active,2025-11-15 17:53:00,2025-12-15 17:53:00,2025-11-15 17:53:00,,,2025-11-15 17:53:00,2025-12-05 17:53:00,False
sub_ad101be6-3aa7-4fb1-96a9-067256cdb3c3,txn_0e492e74-bf1d-4ecb-89c0-da35b0ccc0a1,cus_a8f6624d-f124-40c1-b313-d86d766d37ef,PHAM.PHONG85276@GMAIL.COM,Basic,Monthly,Active,2025-11-15 19:06:00,2025-12-15 19:06:00,2025-11-15 19:06:00,,,2025-11-15 19:06:00,2025-12-01 19:06:00,False
sub_26763d6a-0f42-4300-8ae5-8710b815f8af,,cus_dece1bee-590f-4231-b90c-d18409f126c0,do.thao94506@gmail.com,Basic,Monthly,Canceled,2025-11-02 20:41:00,2025-12-02 20:41:00,2025-11-15 20:41:00,2025-11-15 20:41:00,Too expensive,2025-11-15 20:41:00,,True
sub_d633fa28-3e67-4962-98d8-044cebc67fc5,txn_86ff5d40-7d83-4aef-9a89-1d3f6486d43d,cus_aabcf8e9-59c8-46bb-a6dd-ce0eb8b2b832,khoa_pham69672@gmail.com, Basic ,Monthly,Active,2025-11-16 12:28:00,2025-12-16 12:28:00,2025-11-16 12:28:00,,,2025-11-16 12:28:00,2025-12-08 12:28:00,False
sub_96e1ddce-e714-4f8a-863c-c64cf33b7566,,cus_3b133633-7dbb-4ebc-b8ce-9ecdd409bcce,phuc_tran95529@gmail.com,Standard,Monthly,Canceled,2025-11-03 13:14:00,2025-12-03 13:14:00,2025-11-16 13:14:00,2025-11-16 13:14:00,Not using it,2025-11-16 13:14:00,,True
sub_e7c2e35c-ec29-4012-9ce1-fdde905e938d,,cus_9df60889-0717-410b-ac5c-45bd47ab8849,anh_vu43500@gmail.com,Basic,Monthly,Canceled,2025-10-28 17:10:00,2025-11-28 17:10:00,2025-11-16 17:10:00,2025-11-16 17:10:00,Too expensive,2025-11-16 17:10:00,,True
sub_9f7eac62-2542-45a8-acb8-33d9ae3b8261,,cus_bebf1803-998f-467f-a278-aef988740741,dang.nhi32754@gmail.com,Basic, Monthly ,Canceled,2025-10-22 19:26:00,2025-11-22 19:26:00,2025-11-16 19:26:00,2025-11-16 19:26:00,Technical issues,2025-11-16 19:26:00,,True
sub_1ca04d8b-5e43-4d20-96b8-147328f8d4d5,txn_4071c2dc-3bb9-4949-86a9-aff88503b4d7,cus_56189832-b140-4339-90ba-fdf0af38059d,bui_nhi76916@gmail.com,Basic,Monthly,ACTIVE,2025-11-16 19:49:00,2025-12-16 19:49:00,2025-11-16 19:49:00,,,2025-11-16 19:49:00,2025-11-25 19:49:00,False
sub_48ff4c93-4dc7-4cf7-950f-b35fea117617,txn_44a4f0b3-ad84-41fc-a772-a8934b9a1651,cus_78b4b7b8-1a49-48f5-84e1-05cf301f7038,ho_anh46223@gmail.com,Basic,Monthly,Active,2025-11-16 21:35:00,2025-12-16 21:35:00,2025-11-16 21:35:00,,,2025-11-16 21:35:00,2025-11-28 21:35:00,False
sub_e43bfc50-1cb9-4a94-8c5b-b5ca89e56e29,txn_f687fdb7-97ff-4a26-a172-d73041b84cda,cus_e0c57abe-4211-4a8d-b03d-b21434e9b143,ho_nam86121@gmail.com,Basic,Monthly,Active,2025-11-17 08:46:00,2025-12-17 08:46:00,2025-11-17 08:46:00,,,2025-11-17 08:46:00,2025-11-23 08:46:00,False
sub_77008a79-7fa0-4c72-b5af-ff0dd7f9d9d9,txn_b3abce30-1f63-4a35-aafd-23bd4b93ef35,cus_053f1e62-7403-4bae-9243-de2c9f4f0d87,hung.pham29687@gmail.com,Standard,Monthly,Active,2025-11-17 10:40:00,2025-12-17 10:40:00,2025-11-17 10:40:00,,,2025-11-17 10:40:00,2025-12-17 10:40:00,False
sub_2b6feeea-b27a-4106-a333-b3416ce241bc,txn_54eff67d-33f6-4c44-86e2-20d9854929f9,cus_81730b51-09c5-4737-a00d-b7a74e8a1608,anh_bui48902@gmail.com,Basic,Monthly,Active,2025-11-17 13:52:00,2025-12-17 13:52:00,2025-11-17 13:52:00,,,2025-11-17 13:52:00,2025-11-29 13:52:00,False
sub_8b5b720d-5dc6-4423-a711-b28139eeb235,txn_81d1e208-b94c-4193-b9c5-8de8efd01e48,cus_7a51d7f9-5bab-430d-9847-d38907b181f0,linh.bui62158@gmail.com,Basic,Monthly,Active,2025-11-17 18:00:00,2025-12-17 18:00:00,2025-11-17 18:00:00,,,2025-11-17 18:00:00,2025-12-17 18:00:00,False
sub_161a7e36-0d64-4ed7-86dd-58f16d9b9e56,txn_b077c4b1-a293-49e1-b652-ff5a6f78821a,cus_6189b765-d5cd-4293-aca7-9f8d0202429e,huy_le81072@gmail.com,Basic,Monthly,Active,2025-11-17 18:36:00,2025-12-17 18:36:00,2025-11-17 18:36:00,,,2025-11-17 18:36:00,2025-12-07 18:36:00,False
sub_cfb9efd4-c3b2-440f-badb-eacf4da0850d,txn_02064067-806c-49ea-bf25-e9cb822a2de5,cus_52e2fd4d-4279-412d-a09b-f52fdd0b7390,phuc.nguyen14271@gmail.com,Basic,Monthly,Active,2025-11-17 22:35:00,2025-12-17 22:35:00,2025-11-17 22:35:00,,,2025-11-17 22:35:00,2025-12-09 22:35:00,False
sub_9afc79ea-dda2-482d-bfd3-83138fbce15c,,cus_ed474b13-e876-4523-a263-939914ecc1c6,ngan_pham38305@gmail.com,Ultimate,Monthly,Canceled,2025-11-12 08:17:00,2025-12-12 08:17:00,2025-11-18 08:17:00,2025-11-18 08:17:00,Too expensive,2025-11-18 08:17:00,,True
sub_308dafa6-02cb-4006-9e3f-395705786192,txn_6924296a-adb5-4c68-a893-1046d49674ec,cus_db4d0007-a804-49e9-a0df-e2804e28b56a,anh.vu38309@gmail.com,Ultimate,Monthly,Active,2025-11-18 08:59:00,2025-12-18 08:59:00,2025-11-18 08:59:00,,,2025-11-18 08:59:00,2025-12-18 08:59:00,False
