user_id,first_name,last_name,gender,email,country,signup_date,lead_source,phone,created_date
user_2a74fbf2-7642-4926-b263-2fe62e27302c,Phương,Phan,Female,phan_phuong33626@gmail.com,VN,2025-09-14,Paid Search,,2025-09-14 22:43:00
user_c7c9e515-e4c4-4c9b-ac55-5b86d986fcb9,Phong,Bùi,Male,phong_bui81267@gmail.com,VN,2025-09-15,Organic Search,,2025-09-15 08:42:00
user_77e691d7-ad81-45bb-bded-d32324de37a1,Tuấn,Phan,Male,tuan_phan10007@gmail.com,VN,2025-09-15,Organic Search,,2025-09-15 08:53:00
user_3179f13c-d804-4dec-9e5a-f48e1cb370de,Phương,Đặng,Female,phuong.dang28566@gmail.com,VN,2025-09-15,Paid Search,+84 918214865,2025-09-15 10:45:00
user_896314f3-78c2-4d4c-9812-6202feb6dfdd,Huy,Bùi,Male,bui.huy68190@gmail.com,VN,2025-09-15,Social Media,,2025-09-15 10:49:00
user_faba2c23-0a45-416a-8274-6317bfd31bf9,Nam,Nguyễn,Others,NGUYEN.NAM21772@GMAIL.COM,VN,2025-09-15,Organic Search,,2025-09-15 11:49:00
user_ac5e149e-fc1e-4c48-b81c-3974f6dee6e3,Tuấn,Đỗ,Male,do.tuan68767@gmail.com,VN,2025-09-15,Organic Search,+84 963068593,2025-09-15 13:39:00
user_633fe5dd-cc6f-49d2-aadb-62195d03227b,Hương,Trần,Female,huong.tran96681@gmail.com,VN,2025-09-15,Organic Search,+84 913269657,2025-09-15 13:41:00
user_511b73e4-8e4b-4e84-b009-d699339e88c5,Linh,Phan,Female,phan_linh90864_at_gmail.com,VN,2025-09-15,Organic Search,,2025-09-15 13:51:00
user_6e7cfb8d-8833-4221-ae6e-0fe29dd56323,Nhi,Đặng,Female,dang_nhi76380@gmail.com,VN,2025-09-15,Organic Search,84735691140,2025-09-15 16:28:00
user_5d671fdc-dc61-4d47-a03b-89e1ae2e799f,Quân, Phan ,Male,phan.quan93599@gmail.com,VN,2025-09-15,Organic Search,+84 838043079,2025-09-15 16:29:00
user_7fa029c0-55c4-4b21-ac83-1e62e0798b9a,Lan,Bùi, Female ,bui.lan21316@gmail.com,VN,2025-09-15,Paid Search,0452159015,2025-09-15 16:30:00
user_7e0a91ea-cd0f-4e9c-b373-e7adcad703ed,Minh,Lê,Male,le.minh91453@gmail.com,VN,2025-09-15,Organic Search,84339525647,2025-09-15 16:49:00
user_8e48d285-d458-4a3f-a084-fdcfd2fab3c5,Đức,Đỗ,Male,duc_do85911@gmail.com,VN,2025-09-15,Organic Search,,2025-09-15 17:50:00
user_5b6a5dbd-158b-4d8d-9eb2-f15e80436147,Anh, Trần ,Female,tran_anh86966@gmail.com,VN,2025-09-15,Organic Search,0532312322,2025-09-15 17:51:00
user_bba6849f-eca8-4562-9faa-8c94fc8ca01b,Huy,Đỗ,Male,huy.do39377@gmail.com,VN,2025-09-15,Content Marketing,84835748622,2025-09-15 17:51:00
user_4fbe83ee-bf63-4122-8433-0c2d996eb745,Thảo,Bùi,Female,thao.bui82628@gmail.com,VN,2025-09-15,Organic Search,,2025-09-15 18:00:00
user_8cf63466-294b-497e-9bbf-457a33f73d63,Anh,Trần,Male,anh_tran38611@gmail.com,VN,2025-09-15,Paid Search,+84 807990556,2025-09-15 18:04:00
user_43a6d29b-f5ba-4b4a-826d-719fe1221c02,Quân,Phan,Male,phan_quan69199_at_gmail.com,VN,2025-09-15,Paid Search,0547603295,2025-09-15 18:39:00
user_9dc0d40a-c049-43bb-ba2c-0818f32c382b,Hương,Phan,Female,huong.phan54675@gmail.com,VN,2025-09-15,NULL,0799711980,2025-09-15 18:41:00
user_a76732a1-3102-4541-bb86-a6dfc7a5dcf5,Minh,Đỗ,Male,do.minh77819@gmail.com,VN,2025-09-15,Social Media,,2025-09-15 19:22:00
user_71161cc7-24b1-4317-b67d-7837df3e012c, Nam ,Trần,Male,tran.nam29722@gmail.com,VN,2025-09-15,Content Marketing,,2025-09-15 19:22:00
user_f12b991c-5f7e-4c18-92c1-c767adbba96b,Dung,Đặng,Female,dang_dung18681@gmail.com,VN,2025-09-15,Content Marketing,84988347137,2025-09-15 20:27:00
user_e71f9c44-588f-4d8c-8aff-5f96671c2c5e,Huy,Vũ,Male,huy.vu49298@gmail.com,VN,2025-09-15,Partner,,2025-09-15 21:12:00
user_9ae2e947-6f3c-40b1-84f9-cd682592e81d,Thảo,Lê,Female,le.thao31504@gmail.com,VN,2025-09-16,Organic Search,+84 582605210,2025-09-16 08:45:00
user_6f1a9da1-bb63-4709-b1c1-b6f7475bd598,Nam,Lê,Male,le.nam33711@gmail.com,VN,2025-09-16, Social Media ,+84 845115917,2025-09-16 09:00:00
user_4744dcc6-5947-4ca4-9df9-662c4cc92e92,Đức,Đặng,Male,duc_dang66167@gmail.com,VN,2025-09-16,Organic Search,+84 632968817,2025-09-16 10:18:00
user_05d7f377-707b-41e8-bfed-50037a4c5220,Linh, Bùi ,Female, linh_bui19725@gmail.com,VN,2025-09-16,Content Marketing,,2025-09-16 11:18:00
user_cc1d308b-6ea1-4036-a4d5-81e7bc205ce6,Phúc,Bùi,Male,bui_phuc36526@gmail.com,VN,2025-09-16,Content Marketing,84645408265,2025-09-16 11:38:00
user_fe0278fd-3857-492e-9f07-bd5d43e29f96,Anh,Bùi,Male,anh_bui29499@gmail.com,VN,2025-09-16,Organic Search,+84 564013040,2025-09-16 12:33:00
user_b12479c0-f12a-40cb-b938-c2463550e653,Khoa,Phan,Male,khoa.phan46052@gmail.com,VN,2025-09-16,Paid Search,84381086205,2025-09-16 14:01:00
user_201da015-8619-463e-bf2b-5da6f3cbe8b9,Phương,Bùi,Female,phuong.bui61408@gmail.com,VN,2025-09-16,Paid Search,+84 854298146,2025-09-16 15:22:00
user_bd3a7387-d2b3-47b9-860a-be240f974477,N/A,Lê,Female,linh.le94773@gmail.com,VN,2025-09-16,Organic Search,,2025-09-16 16:00:00
user_2be49090-c2e6-4c87-ad12-92260a845fbe,Hương,Đỗ,Female,do_huong22533@gmail.com,VN,2025-09-16,Content Marketing,+84 736694755,2025-09-16 21:30:00
user_68974e02-da7c-4c07-a4e4-2f23a0996507,Huy,Phan,Male,huy.phan42677@gmail.com,VN,2025-09-16,Paid Search,,2025-09-16 22:04:00
user_57756e7b-ba41-47e1-826b-c2c798569acf,Nhi,Lê,Female,le_nhi38907@gmail.com,VN,2025-09-16,Social Media,0799898248,2025-09-16 22:17:00
user_db898928-259d-47ad-b957-728fdcfa4945,Anh,Phạm,Male,anh_pham17753@gmail.com,VN,2025-09-17,Social Media,+84 999246174,2025-09-17 08:07:00
user_18958ac8-9824-41ec-999b-d5c91b7fd05a,Đức,Hồ,Male,ho.duc76852@gmail.com,VN,2025-09-17,Content Marketing,+84 594338444,2025-09-17 08:09:00
user_f9fdca8e-265a-4e64-b468-7fe215d9f785,Phong,Lê,Male,phong.le79406@gmail.com,VN,2025-09-17,Referral,0524841814,2025-09-17 08:15:00
user_a5752fa6-bd34-41d8-8d45-03854dd9eccb,Linh,Lê,Female,linh_le86250@gmail.com,VN,2025-09-17,Paid Search,,2025-09-17 08:59:00
user_56ecbcdd-6927-4af1-8676-4ac89036d72b,Anh,Vũ,Male,anh_vu15827@gmail.com,VN,2025-09-17,Social Media,+84 401649408,2025-09-17 10:20:00
user_9714025e-41b3-4b22-a160-1cc72294e130,Tuấn,Vũ,Male,tuan_vu94920@gmail.com,VN,2025-09-17,Content Marketing,84817432514,2025-09-17 10:42:00
user_48b34fcc-62b5-4fb0-af7a-214c110a0426,Vy,Đặng,Female,vy.dang53009@gmail.com,VN,2025-09-17,Organic Search,0479533877,2025-09-17 11:00:00
user_d9c4bfa5-3383-45ac-a7b0-a5a8a22bda8a,Hùng,Bùi,Male,bui_hung38473@gmail.com,VN,2025-09-17,Others,+84 602856613,2025-09-17 11:28:00
user_ffd0b5ec-4dfe-4de5-a879-48899b2d39d5,Minh,None,Male,minh.bui33463@gmail.com,VN,2025-09-17,Content Marketing,+84 924404065,2025-09-17 12:53:00
user_64d5ebbe-d4d4-4f39-95ae-023d2974f45d,Anh,Phạm,Female,pham_anh55591@gmail.com,VN,2025-09-17,Organic Search,0607564884,2025-09-17 13:39:00
user_49313712-3c85-4e3d-8e10-82d12e47ea26,Linh,Lê,Female,LINH_LE18348@GMAIL.COM,VN,2025-09-17,NULL,+84 768637165,2025-09-17 13:56:00
user_0983eb9d-8d2d-42e8-af7a-7f45ee06635c,Hùng,Nguyễn,Male,hung_nguyen53072_at_gmail.com,VN,2025-09-17,NaN,+84 975561440,2025-09-17 14:01:00
user_65984387-5baf-42a1-9921-0b124d952ac5,Anh,Đặng,Female,anh_dang26209@gmail.com,VN,2025-09-17,Paid Search,84649737229,2025-09-17 14:13:00
user_98184f5a-8dca-4134-9693-e378a86ac771,Tuấn,NA,Male,tuan.pham62759@gmail.com,VN,2025-09-17,Paid Search,,2025-09-17 15:28:00
user_64f73269-f9bf-4d11-acbf-d1cbcd67bd89,Nhi,Đỗ,Female,nhi.do94971@gmail.com,VN,2025-09-17,Social Media,0821989763,2025-09-17 15:49:00
user_dade2a68-44f7-4d2b-b521-7ee687052b7a,Lan,Trần,Female,tran.lan85850@gmail.com,VN,2025-09-17,,84856820377,2025-09-17 15:53:00
user_2dd41121-9591-41d0-9d29-7146f250cec9,Phương,Đỗ,Female,phuong_do96651@gmail.com,VN,2025-09-17,Organic Search,0367524355,2025-09-17 16:33:00
user_40bcb530-a4db-44d9-94af-aba7452da21e,Phong,Hồ,Male,ho_phong55833@gmail.com,VN,2025-09-17,Organic Search,0533588490,2025-09-17 17:06:00
user_9b491015-2823-475e-82cf-a94986771026,Nam,Trần,Male,nam.tran57190@gmail.com,VN,2025-09-17,Organic Search,,2025-09-17 17:58:00
user_f2a460e9-fc7c-4e23-a4bb-da9dc9ce944a,Phong,Nguyễn,Male,nguyen.phong28051@gmail.com,VN,2025-09-17,Referral,+84 643393173,2025-09-17 18:49:00
user_7cc1edfd-d845-4921-9966-c3970cc09c1b,Hương,Vũ,Female,vu_huong13988@gmail.com ,VN,2025-09-17,Social Media,84449641785,2025-09-17 19:02:00
user_dea2bc89-ce17-4685-88f0-375f31475d87,Quỳnh,Nguyễn, Female ,quynh.nguyen49285@gmail.com,VN,2025-09-17,Referral,84649196614,2025-09-17 19:58:00
user_f5f53bac-296d-4a7b-97eb-b70d055de551,Lan,Phạm,Female,lan.pham44525@gmail.com,VN,2025-09-17,Paid Search,84465810629,2025-09-17 20:16:00
user_244c3ac1-1cb2-442a-8dfa-c46adf49c83b,Dung,Lê,Female,le_dung83100@gmail.com,VN,2025-09-17,Content Marketing,0684476231,2025-09-17 20:20:00
user_041bd15d-7d68-4087-a263-7d903f5d7c6e,Dung,Trần,Female,tran_dung59115@gmail.com,VN,2025-09-17,Organic Search,84671131975,2025-09-17 20:53:00
user_28784366-3d62-481d-8318-f6f68fc1e8ba,Anh,Hồ,Female,ho.anh55821@gmail.com,VN,2025-09-17,Social Media,84864127045,2025-09-17 21:36:00
user_a26c6544-341e-42c0-8a5e-b86f3f02139c,Minh,Lê,Male,minh.le20827@gmail.com,VN,2025-09-17,Organic Search,,2025-09-17 22:12:00
user_389b6f69-8158-42da-8008-e62db62ceb3d, Anh ,Phạm,Male,pham.anh42735@gmail.com,VN,2025-09-17,Organic Search,,2025-09-17 22:24:00
user_42db22f2-f85f-44cb-a63c-6f8ff789e7c7,,Nguyễn,Male,phuc.nguyen14271@gmail.com,VN,2025-09-17,Organic Search,0842852620,2025-09-17 22:35:00
user_9853c49f-5b70-4c00-8de2-93422b2a9780,Phúc,Lê,Male,phuc_le71260@gmail.com,VN,2025-09-18,Organic Search,+84 493225258,2025-09-18 08:02:00
user_2cf8b2c1-df05-4390-a16e-cf592f9cdcde,Ngân,Hồ,Female,ngan.ho32313@gmail.com,VN,2025-09-18,Paid Search,84379987214,2025-09-18 09:12:00
user_d3152efd-c2a1-4d31-907e-88cdca4b838d,Huy,Lê,Male,le.huy32379@gmail.com,VN,2025-09-18,Social Media,+84 538442656,2025-09-18 09:38:00
user_168bfdbd-84a4-44f7-b842-c74b8be84218,Minh,Đỗ,Male,minh_do48315@gmail.com,VN,2025-09-18,Partner,84729816296,2025-09-18 11:00:00
user_d12521dd-b21c-4711-825f-1050ffffa44b,Nhi,Hồ,Female,nhi_ho50913@gmail.com,VN,2025-09-18,organic search,,2025-09-18 11:05:00
user_11b79adc-71eb-46f7-bf22-e9e7e0fc5aea,Khoa,Trần,Male,tran.khoa23182@gmail.com,VN,2025-09-18,Content Marketing,84928768222,2025-09-18 11:24:00
user_86262861-6fbf-43c2-90f6-46283683a542,Huy,Bùi,Male,huy_bui47674@gmail.com,VN,2025-09-18,Email Marketing,,2025-09-18 13:01:00
user_531e7f3b-5dcf-4658-8287-80b4d7de3abb,Quỳnh,Nguyễn,Female,nguyen_quynh49472@gmail.com,VN,2025-09-18,Social Media,0962143811,2025-09-18 13:04:00
user_22cac958-a661-48c8-8643-4d2ba9870bbb,Hương,Lê,Female,le_huong36824@gmail.com,VN,2025-09-18,Organic Search,+84 646453318,2025-09-18 13:26:00
user_4904a8f6-0595-4192-8819-4e0270bf0464,Tuấn,Phan,Male,phan_tuan19525@gmail.com,VN,2025-09-18,None,84756310834,2025-09-18 14:13:00
user_5200d7a3-28e3-4426-8090-11fd5a368fa8,Phong,Đỗ,Male,phong_do28660@gmail.com,VN,2025-09-18,Referral,,2025-09-18 14:58:00
user_1b6f5484-af6a-4969-b275-bf38673881c3,Phong,Vũ,Male, vu.phong76136@gmail.com,VN,2025-09-18,Events,+84 971253768,2025-09-18 15:33:00
user_16f31826-7c60-4732-a939-e737192d91b6,Quỳnh,Hồ,Female,ho.quynh88602@gmail.com,VN,2025-09-18,N/A,84894992135,2025-09-18 16:29:00
user_a7551ae7-a936-49b5-8c05-0a4640cd4ecd,Phong,Bùi,Male,bui_phong24608@gmail.com,VN,2025-09-18,Referral,+84 488496020,2025-09-18 16:44:00
user_b26792a3-004c-4a53-b1f4-3e6df4eae907,Anh,Nguyễn,Male,nguyen.anh38784@gmail.com,VN,2025-09-18,Organic Search,,2025-09-18 17:11:00
user_b14bddc0-4371-46e4-a78c-d53608b3c272,Ngân,None,Female,dang_ngan26621_at_gmail.com,VN,2025-09-18,Organic Search,+84 559337140,2025-09-18 19:16:00
user_cf77438c-0445-4826-ae3a-97e82546478a,Huy,Phan,Male,PHAN_HUY36379@GMAIL.COM,VN,2025-09-18,Organic Search,0987102880,2025-09-18 21:52:00
user_91fd0758-5f1c-430b-b2e7-640e39469f0e,Phúc,Nguyễn,Male,phuc.nguyen79913@gmail.com,VN,2025-09-18,Social Media,,2025-09-18 22:51:00
user_55b2595f-e789-48ac-a770-205c92cabfbd,Hùng,Hồ,Male,HO_HUNG98637@GMAIL.COM,VN,2025-09-19,NaN,,2025-09-19 12:11:00
user_c88bf7a3-077a-4ce9-906d-aa9a78b6eb03,Anh,Phạm,Male,anh.pham25532@gmail.com,VN,2025-09-19,Organic Search,0963008665,2025-09-19 12:31:00
user_4fe43cd2-1810-497a-b267-cb98e9ee9e71,Tuấn,Lê,Male,tuan_le55993@gmail.com,VN,2025-09-19,Referral,+84 691069664,2025-09-19 13:03:00
user_21054470-8d10-4c90-8c82-f7c83d182a8e,Phong,Nguyễn,Male,phong_nguyen92051@gmail.com,VN,2025-09-19,Referral,0766688698,2025-09-19 14:31:00
user_0ac0c714-c329-4782-bd2f-af53787e8c81,Thảo,Lê,Female,le_thao95593@gmail.com,VN,2025-09-19,Referral,0478380055,2025-09-19 14:36:00
user_dbd588b3-dc94-4e75-833e-4f84ceb2148d,Minh,Đỗ,Male,minh_do92917@gmail.com,VN,2025-09-19,Organic Search,+84 968116204,2025-09-19 15:03:00
user_3311ead9-3e1a-475e-858c-04e080895712,Huy,Nguyễn,Male,huy.nguyen10610@gmail.com,VN,2025-09-19,Content Marketing,+84 549358431,2025-09-19 17:23:00
user_017470e9-f54a-4671-a96b-83b239eaabb0,Thảo,Trần,Female,tran.thao92569@gmail.com,VN,2025-09-19,Paid Search,84796718328,2025-09-19 18:28:00
user_7ce92da9-3c63-440c-827b-33e1aafaddc8,Huy,Lê,Male,huy_le18335@gmail.com,VN,2025-09-19,Paid Search,84784907433,2025-09-19 18:40:00
user_ccf5b311-9b1f-443a-a4ae-099c97974319,Hùng,Bùi,Male,bui.hung34405@gmail.com,VN,2025-09-19,Organic Search,84417724865,2025-09-19 18:48:00
user_2f984284-4283-4427-bfce-bfc5aa4f7fdb,Nam,Phạm,Male,nam.pham23356@gmail.com,VN,2025-09-19,Paid Search,0946724909,2025-09-19 20:02:00
user_2b5f8362-6c4d-4658-b56a-488b927847f2,Anh,Bùi,Female,bui_anh62803@gmail.com,VN,2025-09-19,Content Marketing,0965958464,2025-09-19 20:24:00
user_5d3375de-4746-4701-a399-ff56f97782c2,Phong,Đỗ,Male,phong.do22320@gmail.com,VN,2025-09-19,Referral,0718568915,2025-09-19 22:06:00
user_5addc302-7f97-40fa-acea-f3cb7cfd33f9,null,Phan,Female,phan.dung68634_at_gmail.com,VN,2025-09-19,Organic Search,+84 651839014,2025-09-19 22:44:00
user_a3d159a9-ea57-4a81-a198-761740b2ce77,Ngân,Phạm,Female,ngan_pham38305@gmail.com,VN,2025-09-20,NA,,2025-09-20 08:17:00
user_e2785f90-1ac3-4c6c-b568-e1ef811dc363,Hương,Phạm,female,pham.huong48158@gmail.com,VN,2025-09-20,Organic Search,,2025-09-20 08:52:00
user_6eb562be-a596-41eb-9dd1-c1618ae16c47,Tuấn,Phan,Male,tuan_phan92497@gmail.com,VN,2025-09-20,Social Media,84946427337,2025-09-20 09:03:00
user_2d5a8761-6c0c-4ef1-a2c2-87ae23cf3536,Hương,Vũ,Female,vu.huong72999@gmail.com,VN,2025-09-20,None,,2025-09-20 10:06:00
user_1929dc70-88d0-4788-acf1-ac6531b3e78d,Quỳnh,Đỗ,Female,do_quynh48048_at_gmail.com,VN,2025-09-20,Organic Search,84601033940,2025-09-20 10:36:00
user_f586472b-b955-441e-a518-fa38dffaba60,Minh,Đặng,Male,minh_dang17614@gmail.com,VN,2025-09-20,Paid Search,0937970585,2025-09-20 11:03:00
user_b8fabe2a-55f1-48c1-8eff-f22f81def9b9,Vy,Trần,Female,tran.vy43151@gmail.com,VN,2025-09-20,Referral,84442347171,2025-09-20 12:15:00
user_7b2f90b2-886e-4a3e-ad92-628a1244af59,Huy,Vũ,Male,vu.huy55813@gmail.com,VN,2025-09-20,Organic Search,+84 894732848,2025-09-20 12:18:00
user_c576f8cf-efff-4d25-96d5-a62aad9f754b,Anh,Hồ,Male,anh_ho75437@gmail.com,VN,2025-09-20,Organic Search,+84 882594978,2025-09-20 12:31:00
user_94a3bda6-2551-4d64-9918-7a8afbc23d74,Huy,Bùi,Male,huy.bui94150@gmail.com,VN,2025-09-20,Organic Search,0484946200,2025-09-20 14:09:00
user_2a570686-c509-4a06-9bca-9191c6aeb931,Dung,Đặng,Female,dung.dang68164@gmail.com,VN,2025-09-20,Organic Search,,2025-09-20 15:27:00
user_6865b847-c34d-4ca1-bd32-ea20d3585df9,Phương,Đỗ,Female,phuong_do70911@gmail.com ,VN,2025-09-20,Referral,+84 883696717,2025-09-20 16:05:00
user_3813a554-3969-4618-9312-46cb1d56fe27,Quỳnh,Phạm,Female,pham.quynh24268@gmail.com,VN,2025-09-20,Organic Search,84504754607,2025-09-20 16:30:00
user_bf17a46a-1bd6-4870-955c-694c01d95c76,Linh,Trần,, tran_linh68698@gmail.com,VN,2025-09-20,Paid Search,+84 814187678,2025-09-20 17:24:00
user_04742453-3827-43e1-a9db-d858d9f3e3cb,Linh,Trần,Female,tran.linh75494@gmail.com,VN,2025-09-20,Referral,84641723680,2025-09-20 18:27:00
user_13f9bf88-7734-42e6-a8ba-4a46d3652232, Phương ,ĐỖ,Female,phuong_do97009@gmail.com,VN,2025-09-20,Organic Search,0694342702,2025-09-20 19:02:00
user_e0db93d4-bdf6-4bfa-8189-86c427dd0a01,Huy,Đặng,MALE,huy_dang38570@gmail.com,VN,2025-09-20,Social Media,,2025-09-20 19:35:00
user_efa9d338-f381-4cbd-8918-92b19a906163,PHÚC,Nguyễn,Male,nguyen.phuc88074@gmail.com,VN,2025-09-20,Social Media,,2025-09-20 19:51:00
user_b90785fa-13b2-4f05-8e35-c17759828224,Phong,Vũ,Male,phong_vu72019@gmail.com,VN,2025-09-20,Social Media,+84 872599666,2025-09-20 21:02:00
user_f17a2235-121b-40da-a832-7a16c2b6d82c,Hương, Phạm ,Female,pham_huong67665@gmail.com,VN,2025-09-20,Organic Search,,2025-09-20 21:46:00
user_22c4d44e-b220-49f8-bb5b-844b4e162442,Ngân,Phạm,Female,pham_ngan58808@gmail.com,VN,2025-09-20,Paid Search,84509876038,2025-09-20 21:57:00
user_8711362d-e3c8-4f64-a198-0c62e6bfd196,Nhi,PHẠM,Female,nhi_pham14574@gmail.com,VN,2025-09-20,Referral,+84 891819569,2025-09-20 22:02:00
user_a6e2017d-6a86-4dd1-bea0-a7bb649230b5,Dung,Đặng,Female,dang_dung42269@gmail.com,VN,2025-09-20,Social Media,84397629017,2025-09-20 22:21:00
user_b2bc26b5-f244-4ea3-bf2c-85ac77af7a14,None,Hồ,Male,ho_duc32878@gmail.com,VN,2025-09-20,Organic Search,0599963430,2025-09-20 22:22:00
user_1f8be174-b30e-4086-b7d5-4bb127b746af,Đức,Nguyễn,Male,duc_nguyen54418@gmail.com,VN,2025-09-20,Social Media,84899411466,2025-09-20 22:38:00
user_66ab0565-22a5-4201-bc6b-05cdbf2a9d1d,Quân,Vũ,Male,vu_quan92731@gmail.com,VN,2025-09-21,Organic Search,84792377259,2025-09-21 10:12:00
user_a22564a6-fb5c-4b82-a53d-f49b4d40a3ee,Huy,Nguyễn,Male,nguyen_huy69348@gmail.com,VN,2025-09-21,Organic Search,+84 975720615,2025-09-21 11:38:00
user_c25cbbb7-80a9-4384-b0fb-84ddc0d1925a,Nam,Đỗ,Male,nam_do79442@gmail.com,VN,2025-09-21,Referral,0999830151,2025-09-21 11:50:00
user_602bb2f9-422a-43e2-bea6-a8de7fbf5da6,Anh,Phan,Female,anh_phan89663@gmail.com,VN,2025-09-21,Organic Search,84566076862,2025-09-21 11:57:00
user_38e6a533-43e6-4cca-b900-8289cd461317,Anh,Nguyễn,Female,anh_nguyen61462@gmail.com,VN,2025-09-21,Organic Search,84431333296,2025-09-21 11:57:00
user_60aa220e-b634-4f8c-a6ac-9ca3c44a768f,Đức,Phạm,Male,duc_pham55624_at_gmail.com,VN,2025-09-21,Organic Search,0644572844,2025-09-21 12:50:00
user_ad8b5cea-ecdf-4e7e-8498-ed113d532bb3,Nam,Đặng,Male,dang_nam30342@gmail.com,VN,2025-09-21,Organic Search,,2025-09-21 14:03:00
user_23f04bf1-9b6c-4187-b2be-165f2a840866,Hùng,Vũ,Male,vu.hung44734@gmail.com,VN,2025-09-21,Organic Search,0306003240,2025-09-21 14:34:00
user_e9335999-3ec7-4b26-86e8-c788c0d0ab4c,Linh,Vũ,Female,linh_vu44416@gmail.com,VN,2025-09-21,Paid Search,+84 338448219,2025-09-21 15:03:00
user_b8f803ea-5576-4068-aa0f-1bfa2d6276e3,Thảo,Vũ,Female, thao_vu26369@gmail.com,VN,2025-09-21,Organic Search,,2025-09-21 15:05:00
user_ec93a9dd-64bf-4618-8c72-7192c39f2ca7,Hương,Hồ,female,huong_ho17584@gmail.com,VN,2025-09-21,Organic Search,+84 616313373,2025-09-21 16:06:00
user_18ba6431-7718-46d7-b119-0b58a9f0f9f7,Nhi,Lê,Female,nhi_le82040@gmail.com,VN,2025-09-21,Organic Search,0833768794,2025-09-21 16:08:00
user_3af89692-c6e7-4cb8-9e41-5560426c6cfd, Đức ,Nguyễn, Male ,duc_nguyen22218_at_gmail.com,VN,2025-09-21,Organic Search,,2025-09-21 16:37:00
user_8f7335d1-c53e-4c02-b060-be2c174a03b4,Quân,Nguyễn,Male, nguyen.quan55685@gmail.com,VN,2025-09-21,Organic Search,,2025-09-21 17:18:00
user_78c1ed76-f17b-495b-a29e-71f368e01c4a,Ngân,Phạm,Female,ngan.pham87924@gmail.com,VN,2025-09-21,NULL,0463464296,2025-09-21 17:20:00
user_c82e8740-dd51-443e-8c8e-79d9405ccb45,Huy,Đặng,Male,dang_huy83587@gmail.com,VN,2025-09-21,Paid Search,,2025-09-21 17:52:00
user_581bd920-7c5f-42bc-bda6-29cfdbcfb9c9,Quân,Phạm,Male,quan.pham95424@gmail.com,VN,2025-09-21,Referral,,2025-09-21 19:02:00
user_515fc25e-d9fa-4372-aa06-41997b56adeb,Hương,Trần,Female,huong_tran66814@gmail.com,VN,2025-09-21,Social Media,0751650670,2025-09-21 20:46:00
user_72cf4026-07d6-4991-af78-60a1b093664d,Quỳnh,Phan,Female,phan.quynh34787@gmail.com,VN,2025-09-22,Paid Search,0827897378,2025-09-22 08:04:00
user_a0731c4c-807c-48eb-b24c-a0f81b64c20b,Lan,Đỗ,Female,do.lan12142@gmail.com ,VN,2025-09-22,Others,,2025-09-22 08:31:00
user_85336b51-20df-4593-9213-00d1ff84d510,Hương,Bùi,Female,bui.huong67953@gmail.com,VN,2025-09-22,Others,,2025-09-22 09:05:00
user_f6ad1c2f-f345-4e8d-bc61-500dee9a51be,Phương,Lê,Female,phuong_le66931_at_gmail.com,VN,2025-09-22,Partner,0392237713,2025-09-22 09:28:00
user_23f3ff14-3c6d-4db9-9ac2-515727c87aaf,Quỳnh,NA,Female,quynh.bui95773@gmail.com ,VN,2025-09-22,Organic Search,84952793486,2025-09-22 11:09:00
user_bb29b04d-58b1-4dc2-a640-aa666f16505f,Linh,Hồ,Female,ho_linh38740@gmail.com,VN,2025-09-22,Organic Search,,2025-09-22 11:17:00
user_ea85a59a-fee4-4bc5-948a-e4170ad7d396,Anh,Lê,Male,anh.le45133@gmail.com,VN,2025-09-22,Content Marketing,+84 891402503,2025-09-22 14:18:00
user_1d452e38-bf82-4e49-baee-b9f05e990cd8,Dung,Nguyễn,Female,dung_nguyen13458@gmail.com,VN,2025-09-22,Paid Search,84796485893,2025-09-22 15:10:00
user_a741b099-e0c7-4458-ace7-12f97cc2f427,Anh,Bùi,Female,bui.anh29445@gmail.com,VN,2025-09-22,Paid Search,0626364178,2025-09-22 15:58:00
user_f2024d52-dc18-42d0-912c-1257dbc87d3a,Anh,Phạm,Male,anh_pham92195@gmail.com ,VN,2025-09-22,Organic Search,84974517171,2025-09-22 16:59:00
user_36b5a476-9dbd-4c70-a743-100851e41f41,Linh,Nguyễn,Female,nguyen.linh15951@gmail.com,VN,2025-09-22,Organic Search,,2025-09-22 17:25:00
user_ee90c230-af27-46e5-b188-c4494d9e3c0f,Quân,Lê,Male,le_quan54099@gmail.com ,VN,2025-09-22,Organic Search,,2025-09-22 18:02:00
user_c3a8471c-3eb1-4f6e-9af1-5af52f5fb63b,Quỳnh,Phan,Female,phan_quynh63334@gmail.com,VN,2025-09-22,Referral,84723288013,2025-09-22 18:07:00
user_14d25d34-77aa-4993-b56e-92ca5123d2c5,Thảo,Đỗ,Female,do_thao75551@gmail.com,VN,2025-09-22,Content Marketing,,2025-09-22 18:23:00
user_5c2164c7-f143-47cb-ad08-bd29d484462a,Đức,Bùi,Male,bui.duc59760@gmail.com,VN,2025-09-22,Organic Search,,2025-09-22 19:41:00
user_704f2a74-8b58-4477-adbb-5827901b3d84,Hương,Đặng,Female,dang_huong96914@gmail.com,VN,2025-09-22,Organic Search,,2025-09-22 20:40:00
user_be2d53a2-4578-45af-b0c4-5a1ea1892b08,Anh,Đặng,Male,dang.anh64728@gmail.com,VN,2025-09-22,Referral,0794951387,2025-09-22 21:32:00
